Student_Id,Gender,Age,City_Tier,SSC_Percentage,SSC_Board,HSC_Percentage,HSC_Board,HSC_Stream,Degree_Percentage,Degree_Field,MBA_Percentage,Specialization,Internships,Projects,Certificates,Technical_Skills_Score,Soft_Skills_Score,Aptitude_Skills_Score,communication_score,Work_Experience_Months,Leadership_Roles,Extracurricular_Activities,Backlogs,Placed,Salary_LPA,Has_MBA
STU000150,Male,22,"Tier 2",83.38,State,76.67,State,Science,77.74,Arts,0,"Not Applicable",1,3,4,9.4,8.7,66.2,10,0,1,1,0,1,11.1,0
STU000151,Female,20,"Tier 2",77.06,State,76.86,CBSE,Science,68.51,Business,0,"Not Applicable",3,1,0,5.4,7.3,88.6,7.5,13,1,5,2,1,12.48,0
STU000152,Male,22,"Tier 2",100,State,100,State,Science,100,Business,0,"Not Applicable",5,4,2,6.9,7.4,35.2,6.3,13,1,3,4,1,17.98,0
STU000153,Male,20,"Tier 2",88.55,CBSE,97.5,CBSE,Science,97,Engineering,0,"Not Applicable",1,3,0,4.3,5.1,82.8,5.1,14,2,3,0,1,14.95,0
STU000154,Male,21,"Tier 2",56.8,ICSE,48.37,State,Science,57.31,Business,58.19,"Finance & HR",2,3,2,4.4,3.8,37.8,4.9,34,1,2,3,0,0,1
STU000155,Other,22,"Tier 3",71.9,State,67.87,CBSE,Science,63.28,Arts,69.84,"Marketing & HR",2,0,4,7.4,7.3,20.4,7,0,0,3,0,1,7.56,1
STU000156,Male,21,"Tier 3",81.08,State,69.19,State,Commerce,70.78,Business,56.55,"Marketing & Finance",0,2,2,6.2,7.2,82.6,5.5,0,4,0,0,1,8.39,1
STU000157,Female,22,"Tier 1",83.77,State,82.47,CBSE,Science,87.27,Engineering,0,"Not Applicable",0,3,6,5.5,8,62.2,6.4,20,0,5,1,1,18.69,0
STU000158,Female,22,"Tier 1",74.44,State,78.45,State,Science,68.48,Other,73.43,"Marketing & HR",1,3,1,5.5,9.3,47.8,8.1,0,3,2,0,1,8.99,1
STU000159,Male,22,"Tier 1",67.84,ICSE,72.82,ICSE,Arts,72.5,Engineering,0,"Not Applicable",1,3,5,7.4,6.8,54.6,7.2,0,0,5,0,1,14.75,0
STU000160,Female,22,"Tier 1",58.82,ICSE,64.67,State,Science,68.07,Other,0,"Not Applicable",2,2,2,4.1,4.8,9.1,5.1,0,1,2,1,0,0,0
STU000161,Male,24,"Tier 1",80.72,ICSE,83.71,State,Science,64.33,Engineering,0,"Not Applicable",2,3,3,7.5,8.6,62.8,7.8,0,0,2,6,0,0,0
STU000162,Female,22,"Tier 2",73.87,ICSE,72.41,CBSE,Science,64.99,Science,0,"Not Applicable",2,3,4,2.3,2.4,59,2,0,1,4,5,1,8.3,0
STU000163,Female,21,"Tier 1",58.61,State,52.59,CBSE,Science,45,Arts,0,"Not Applicable",1,6,0,3.1,2.6,69.7,1.8,0,1,2,0,1,6.7,0
STU000164,Male,19,"Tier 1",91.33,State,100,CBSE,Science,93.08,Science,0,"Not Applicable",0,2,2,6.9,7.7,48.9,8.7,5,0,4,5,0,0,0
STU000165,Male,22,"Tier 2",77,ICSE,78.11,State,Science,93.05,Engineering,0,"Not Applicable",0,2,0,9.9,10,43,8.6,10,0,2,4,1,13.09,0
STU000166,Female,21,"Tier 2",91.04,State,88.17,State,Arts,95.39,Business,76.88,"Finance & HR",1,6,2,5.8,4.8,35.2,5.2,12,3,0,1,1,12.18,1
STU000167,Male,21,"Tier 3",62.75,State,65.67,ICSE,Arts,61.59,Engineering,0,"Not Applicable",2,0,5,7.6,8,73,9.4,0,1,3,0,1,11.02,0
STU000168,Male,19,"Tier 3",70.69,State,71.64,State,Commerce,83.53,Arts,83.47,"Marketing & Finance",0,3,0,10,9.4,36.6,8.8,0,1,2,0,1,8.53,1
STU000169,Male,22,"Tier 3",53.72,CBSE,53.2,State,Science,52.69,Engineering,0,"Not Applicable",1,4,0,5.6,7.6,80.3,6.5,35,0,2,1,0,0,0
STU000170,Female,23,"Tier 2",59.83,State,61.87,State,Commerce,52.19,Engineering,0,"Not Applicable",4,2,0,8.1,6.4,56,6.9,21,1,5,0,1,12.6,0
STU000171,Female,21,"Tier 3",67.1,CBSE,75.3,State,Arts,82.14,Other,0,"Not Applicable",1,2,1,10,10,39.8,9,30,2,0,4,1,11.25,0
STU000172,Male,23,"Tier 2",90.92,State,85.47,ICSE,Commerce,91.69,Engineering,0,"Not Applicable",0,3,1,5.4,4.2,83.9,3.9,36,1,1,0,1,17.58,0
STU000173,Male,20,"Tier 3",61.71,CBSE,68.05,ICSE,Science,83.01,Engineering,80.22,"Finance & HR",2,3,0,7.1,8,72.2,7.6,0,3,3,0,1,9.1,1
STU000174,Male,22,"Tier 3",75.05,CBSE,70.74,ICSE,Commerce,65.18,Engineering,0,"Not Applicable",5,5,1,1.8,1.2,76.3,1.7,5,2,3,0,1,10.03,0
STU000175,Female,20,"Tier 3",46.06,State,52.02,State,Science,45,Engineering,0,"Not Applicable",2,9,0,6.3,5,58.1,4.8,29,2,2,2,0,0,0
STU000176,Male,21,"Tier 2",54.22,CBSE,45.92,State,Science,45,Engineering,0,"Not Applicable",2,3,2,7.9,9.7,81,10,0,1,3,0,1,10.57,0
STU000177,Female,21,"Tier 1",99.87,State,96.77,CBSE,Commerce,100,Science,0,"Not Applicable",1,7,2,7.4,8.1,58.6,8,8,0,3,0,1,14.81,0
STU000178,Male,20,"Tier 3",77.26,CBSE,72.44,CBSE,Arts,73.24,Science,59.71,"Finance & HR",4,4,3,4,3.5,53.4,3.4,0,1,6,0,1,10.04,1
STU000179,Female,20,"Tier 3",61.33,State,63.64,State,Science,76.91,Engineering,0,"Not Applicable",1,6,5,2.7,2.2,65.8,2.1,30,0,7,0,1,11.45,0
STU000180,Male,22,"Tier 3",55.67,State,59.1,State,Commerce,53.6,Engineering,0,"Not Applicable",3,1,2,4.8,8.7,72.1,9.9,0,2,3,0,1,8.77,0
STU000181,Male,20,"Tier 2",65.82,State,72.01,State,Arts,83.43,Engineering,72.06,"Marketing & Finance",5,5,2,2.9,2.8,50.4,2.3,25,0,1,0,1,15.7,1
STU000182,Male,24,"Tier 3",77.04,State,75.43,CBSE,Arts,69.86,Engineering,0,"Not Applicable",3,1,1,8,9.9,50.3,10,22,2,1,0,1,11.42,0
STU000183,Female,22,"Tier 2",84.42,State,80.01,CBSE,Science,74.63,Engineering,0,"Not Applicable",1,0,0,8.9,9.5,60.4,10,13,0,2,0,1,14.66,0
STU000184,Female,21,"Tier 1",65.84,ICSE,75.42,State,Science,69.28,Engineering,58.29,"Marketing & HR",4,3,2,4.3,3.8,53.7,2.7,0,0,3,3,1,13.18,1
STU000185,Male,22,"Tier 2",79.83,CBSE,78.71,CBSE,Commerce,76.94,Arts,50,"Marketing & HR",0,5,2,7.1,8.2,57,8,0,0,1,0,1,8.09,1
STU000186,Female,22,"Tier 3",73.61,State,72.9,CBSE,Science,56.68,Business,51.32,"Finance & HR",1,5,4,6.8,8.4,70.3,8.2,0,1,2,0,1,10.64,1
STU000187,Female,22,"Tier 3",54.32,State,52.65,State,Commerce,45,Engineering,74.86,"Marketing & HR",2,3,0,8.8,9.1,84.3,10,0,1,1,4,0,0,1
STU000188,Female,22,"Tier 1",84.29,State,98.44,CBSE,Commerce,89.27,Engineering,74.33,"Marketing & Finance",1,1,0,7.5,8.7,80.1,8.5,1,0,7,5,1,14.63,1
STU000189,Male,24,"Tier 1",78.55,State,78.61,State,Science,87.33,Engineering,68.38,"Finance & HR",2,3,0,8.5,8,38.1,8.2,10,5,2,1,1,15.67,1
STU000190,Male,23,"Tier 1",100,State,100,CBSE,Commerce,98.16,Arts,0,"Not Applicable",2,6,2,8.8,10,33.8,10,14,0,3,1,1,14.35,0
STU000191,Male,24,"Tier 2",72.98,CBSE,67.12,State,Science,59.73,Engineering,0,"Not Applicable",1,3,3,2.6,5.2,45.7,6.1,12,1,4,0,1,11.04,0
STU000192,Female,23,"Tier 1",54.25,State,40.46,State,Science,45,Business,0,"Not Applicable",1,3,2,7.4,9.2,73.2,9.7,0,0,1,0,1,9.97,0
STU000193,Female,22,"Tier 2",75.64,CBSE,79.38,CBSE,Science,78.69,Science,60.31,"Finance & HR",2,3,7,7.2,7.4,54.3,8,25,1,2,0,1,12.54,1
STU000194,Female,21,"Tier 2",65.62,CBSE,75.57,State,Commerce,87.18,Science,0,"Not Applicable",0,1,1,4.4,3.2,49.1,4.2,29,0,9,4,1,12.12,0
STU000195,Male,21,"Tier 1",60.16,State,61.01,State,Commerce,63.67,Science,0,"Not Applicable",1,3,7,10,10,43.4,10,17,2,2,2,1,13.23,0
STU000196,Male,23,"Tier 3",64.11,CBSE,58.1,State,Science,72.4,Business,81.07,"Marketing & HR",0,0,2,5.7,7.5,69.6,7.1,0,0,2,0,0,0,1
STU000197,Female,24,"Tier 1",67.61,CBSE,69.83,State,Science,53.82,Arts,59.91,"Marketing & HR",1,4,2,5.4,6.7,33.9,7.9,0,3,6,0,1,8.12,1
STU000198,Female,20,"Tier 2",87.37,State,82.2,CBSE,Science,58.54,Other,0,"Not Applicable",1,3,5,5.4,10,53.1,9.8,36,0,2,4,0,0,0
STU000199,Female,23,"Tier 3",72.14,CBSE,64.6,State,Commerce,68.43,Business,0,"Not Applicable",0,3,2,7.2,9.1,56.6,7,31,2,5,0,1,11.77,0
STU000200,Female,23,"Tier 3",55.71,State,64.36,CBSE,Science,52.73,Science,0,"Not Applicable",2,2,1,1.6,5,54.8,6.5,0,0,4,0,1,6.41,0
STU000201,Female,20,"Tier 3",74.61,State,78.92,State,Commerce,81.26,Business,0,"Not Applicable",3,3,5,6,4.4,76.7,4.2,8,0,5,0,1,12.08,0
STU000202,Male,22,"Tier 3",69.36,State,67.79,ICSE,Science,64.4,Science,0,"Not Applicable",1,5,2,7.8,8.3,68,8.8,9,4,1,0,1,8.7,0
STU000203,Male,25,"Tier 1",77.67,State,74.57,State,Science,64.41,Business,75.17,"Marketing & HR",1,5,0,5.1,2.4,58.9,3.1,13,2,2,0,1,13.79,1
STU000204,Female,23,"Tier 2",79.56,State,78.72,State,Science,73.62,Business,0,"Not Applicable",3,3,1,6.4,7.4,55.2,5.3,0,0,4,0,1,10.1,0
STU000205,Female,19,"Tier 1",94.11,CBSE,88.21,State,Science,69.09,Engineering,0,"Not Applicable",3,1,1,5,6.5,49,6.3,0,3,4,1,1,14.15,0
STU000206,Male,24,"Tier 2",69.11,State,61.74,State,Science,64.77,Engineering,0,"Not Applicable",2,6,5,4.9,3.8,72,3.9,20,3,8,0,1,13.37,0
STU000207,Male,20,"Tier 1",74.26,State,68.91,CBSE,Commerce,66.09,Engineering,69.02,"Finance & HR",2,4,5,7.5,10,37.8,9.7,0,0,1,1,1,15.13,1
STU000208,Female,20,"Tier 2",67.37,CBSE,62.46,CBSE,Commerce,63.94,Engineering,57.74,"Marketing & HR",3,5,2,6,8.5,76,8.8,0,2,0,0,1,10.7,1
STU000209,Male,21,"Tier 1",75.45,CBSE,67.63,State,Science,52.07,Arts,70.84,"Marketing & HR",1,8,3,5.7,6.7,52.6,6.2,34,0,0,0,1,13.25,1
STU000210,Male,21,"Tier 1",69.45,State,67.7,CBSE,Science,64.74,Engineering,0,"Not Applicable",2,3,6,6.3,6.6,75.9,5.4,13,0,1,1,1,15.39,0
STU000211,Male,23,"Tier 2",75.46,State,74.51,CBSE,Commerce,81.49,Science,0,"Not Applicable",2,4,0,7,8.1,67.7,6.8,28,0,5,0,1,13.55,0
STU000212,Female,21,"Tier 1",68.94,State,62.57,ICSE,Commerce,48.49,Engineering,54.65,"Marketing & Finance",2,1,0,3,4.2,64.8,5.2,0,1,7,1,0,0,1
STU000213,Female,21,"Tier 2",68.2,ICSE,58.46,CBSE,Commerce,64.7,Arts,69.52,"Marketing & HR",0,4,6,6.9,7.4,40.5,5.8,0,1,3,0,1,8.75,1
STU000214,Male,20,"Tier 2",66.65,CBSE,53.93,State,Science,50.07,Engineering,0,"Not Applicable",2,6,3,3.6,5.2,62.8,4.6,0,0,4,1,1,8.7,0
STU000215,Female,21,"Tier 3",52.31,CBSE,48.48,State,Commerce,57.1,Science,0,"Not Applicable",1,2,0,5.2,6.5,45.5,6.5,0,0,0,0,0,0,0
STU000216,Male,24,"Tier 2",85.61,CBSE,83.25,State,Commerce,60.13,Engineering,59.08,"Marketing & HR",1,4,1,9,7.3,92.6,6.3,0,0,9,2,1,13.66,1
STU000217,Male,22,"Tier 3",69.37,State,85.35,CBSE,Science,80.01,Arts,0,"Not Applicable",0,2,0,3.3,3,36.6,4,24,1,7,0,1,8.46,0
STU000218,Female,22,"Tier 3",83.36,State,70.68,State,Science,66.26,Engineering,74.54,"Marketing & Finance",2,3,1,5.9,7.2,67.3,7.6,0,1,2,1,1,10.19,1
STU000219,Female,21,"Tier 2",47.17,CBSE,54.39,State,Commerce,63.2,Business,0,"Not Applicable",1,0,2,6.8,10,47.4,9.6,0,0,3,0,0,0,0
STU000220,Female,20,"Tier 2",60.75,State,55.5,State,Commerce,46.7,Science,0,"Not Applicable",2,0,3,7.7,7.9,63.6,7.7,2,1,2,0,1,8.66,0
STU000221,Female,23,"Tier 2",54.95,State,40,CBSE,Arts,45,Arts,0,"Not Applicable",0,3,6,5.9,6,65.4,7.3,34,0,3,0,1,9.69,0
STU000222,Female,24,"Tier 2",62.31,ICSE,45.42,CBSE,Science,45,Other,0,"Not Applicable",2,5,0,6.9,6.7,65.8,6.2,0,1,1,0,0,0,0
STU000223,Male,19,"Tier 1",88.59,CBSE,96.96,ICSE,Commerce,88.56,Business,0,"Not Applicable",1,3,2,8.2,9.4,65.4,8.2,0,0,2,1,1,13.44,0
STU000224,Male,22,"Tier 3",70.12,ICSE,68.88,State,Science,59.52,Engineering,0,"Not Applicable",0,2,3,6.8,6.6,62.5,5.4,13,0,0,1,1,10.24,0
STU000225,Male,21,"Tier 1",71.59,State,77.25,State,Science,66.06,Science,63.25,"Finance & HR",1,5,1,5.4,4.9,68.6,5.9,0,0,3,0,0,0,1
STU000226,Male,22,"Tier 1",68.69,State,66.61,State,Science,75.94,Science,80.41,"Marketing & HR",3,3,1,6,9.6,52,9.5,17,0,3,1,1,11.77,1
STU000227,Female,21,"Tier 2",73.75,State,60.87,State,Commerce,63.87,Engineering,63.97,"Marketing & HR",4,4,2,1.2,1.4,32.7,1,7,0,7,2,1,10.16,1
STU000228,Male,22,"Tier 1",77.78,State,67.21,ICSE,Arts,76.38,Arts,0,"Not Applicable",1,2,3,4.3,3.3,62.4,2.6,0,1,8,1,1,9.04,0
STU000229,Female,20,"Tier 3",76.36,State,69.26,State,Arts,66.66,Arts,0,"Not Applicable",1,3,0,3.3,2.1,48.2,1.3,15,3,4,0,1,8.12,0
STU000230,Female,23,"Tier 3",69.59,State,67.22,State,Science,61.75,Engineering,0,"Not Applicable",5,3,0,8,10,65.1,10,20,2,2,6,1,12.23,0
STU000231,Female,21,"Tier 1",77.75,CBSE,79.62,CBSE,Science,75.81,Engineering,63.05,"Marketing & Finance",2,3,1,7.8,6.3,63.3,7.4,7,2,0,1,1,13.3,1
STU000232,Male,21,"Tier 3",67.41,CBSE,56.72,CBSE,Commerce,63.33,Engineering,0,"Not Applicable",1,2,2,5.7,5.6,41,6.4,0,1,3,0,0,0,0
STU000233,Female,21,"Tier 3",81.84,State,68.8,ICSE,Science,49.19,Business,0,"Not Applicable",2,2,1,9.7,10,67.2,7.9,0,1,5,2,1,8.85,0
STU000234,Male,20,"Tier 2",61.82,CBSE,54.3,ICSE,Commerce,61.26,Engineering,0,"Not Applicable",4,3,2,7.7,4.9,79.7,4.1,0,0,6,2,1,11.31,0
STU000235,Male,23,"Tier 2",74.03,State,64.65,CBSE,Science,73.33,Arts,61.93,"Finance & HR",0,4,0,9.3,10,51.4,10,17,1,4,0,1,9.76,1
STU000236,Female,19,"Tier 2",76.42,CBSE,68.64,State,Science,67.39,Other,0,"Not Applicable",1,3,1,7.5,5.1,79,5.2,30,0,2,4,1,11.17,0
STU000237,Male,24,"Tier 2",53.89,State,44.89,CBSE,Science,45,Engineering,0,"Not Applicable",0,5,0,9.7,9.2,49.4,7.9,0,2,3,2,0,0,0
STU000238,Male,24,"Tier 2",67.59,ICSE,58.95,State,Arts,54.37,Engineering,0,"Not Applicable",2,5,4,6.8,10,42.3,8.5,0,3,5,0,1,9.64,0
STU000239,Female,23,"Tier 3",80.21,ICSE,80.71,State,Commerce,74.27,Business,78.23,"Finance & HR",3,7,1,9.2,10,54.3,10,3,0,0,0,1,9.8,1
STU000240,Male,24,"Tier 2",62.13,State,60.25,CBSE,Science,67.87,Arts,56.77,"Marketing & HR",1,5,2,5.5,8.8,80.9,7.6,3,0,4,0,1,8.17,1
STU000241,Female,22,"Tier 1",64.84,State,71.21,State,Commerce,73.68,Engineering,0,"Not Applicable",1,6,2,7.3,10,47,9.6,18,2,1,1,1,15.66,0
STU000242,Female,22,"Tier 1",88.25,State,91.62,ICSE,Science,100,Business,0,"Not Applicable",0,4,2,7.1,6.5,96.1,6.6,5,0,5,1,1,14.22,0
STU000243,Female,22,"Tier 1",61.9,State,54.2,CBSE,Science,59.09,Engineering,0,"Not Applicable",5,5,1,7,7.1,49.3,7.1,0,1,1,0,1,12.32,0
STU000244,Male,18,"Tier 2",75.98,CBSE,83.73,CBSE,Science,92.07,Science,0,"Not Applicable",5,5,2,3.8,6,57.4,6.1,12,1,2,0,1,14.03,0
STU000245,Male,22,"Tier 2",53.27,State,56.24,State,Commerce,51.55,Engineering,62.69,"Finance & HR",3,3,1,6.6,9.1,35.8,10,35,1,2,1,1,13.37,1
STU000246,Female,19,"Tier 2",56.17,ICSE,59.12,ICSE,Commerce,60.27,Other,0,"Not Applicable",4,8,2,4,3.6,72.8,3.7,0,0,2,0,1,9.47,0
STU000247,Male,23,"Tier 1",59.69,CBSE,49.97,ICSE,Science,48.94,Engineering,66.81,"Marketing & Finance",1,5,1,6.3,9.5,40.3,7.1,0,5,0,2,0,0,1
STU000248,Female,23,"Tier 2",100,CBSE,100,State,Science,100,Engineering,64.8,"Finance & HR",0,7,2,2.1,2.4,62.1,3.3,0,0,2,0,1,10.96,1
STU000249,Female,20,"Tier 2",71.95,State,82.73,State,Commerce,84.44,Business,84.35,"Marketing & Finance",2,2,2,7.9,8.4,69.6,9.3,3,0,5,2,1,10.43,1
STU000250,Female,22,"Tier 1",59.06,CBSE,54.74,State,Commerce,58.46,Business,61.21,"Marketing & HR",3,4,0,3.3,2.1,46,2,36,3,2,0,0,0,1
STU000251,Male,22,"Tier 2",71.58,State,73.35,State,Commerce,71.99,Arts,51.32,"Marketing & Finance",2,1,1,8.9,10,46.2,9.5,0,3,7,3,1,9.89,1
STU000252,Male,21,"Tier 2",68.72,State,63.91,CBSE,Commerce,63.97,Science,0,"Not Applicable",2,3,1,5.6,5.3,30.9,6.7,11,2,2,3,1,9.76,0
STU000253,Female,19,"Tier 1",70.08,CBSE,58.52,State,Arts,45,Business,75.99,"Marketing & HR",0,3,1,8.3,9.2,69.4,9.9,0,0,4,4,1,9.3,1
STU000254,Male,20,"Tier 3",70.19,State,69.7,ICSE,Science,67.49,Business,58.26,"Marketing & HR",2,4,2,6.5,6.6,41.9,5.3,28,1,4,0,1,11.8,1
STU000255,Male,22,"Tier 1",61.89,CBSE,61.07,State,Commerce,54.16,Other,0,"Not Applicable",0,1,2,3.4,5.9,85.2,6.1,26,0,4,2,1,9.71,0
STU000256,Female,22,"Tier 1",100,State,100,ICSE,Arts,100,Business,73.65,"Finance & HR",0,3,1,7.1,6.4,62.1,6,0,3,2,4,1,12.8,1
STU000257,Female,19,"Tier 1",82.37,State,76.3,CBSE,Arts,76.68,Other,0,"Not Applicable",2,4,0,9.3,9.5,63.1,8.2,0,1,2,1,1,11.42,0
STU000258,Female,21,"Tier 3",61.23,ICSE,61.04,CBSE,Commerce,64.23,Engineering,0,"Not Applicable",1,3,3,5.7,6.8,82.1,7.6,0,4,5,3,1,9.26,0
STU000259,Female,23,"Tier 1",87.63,State,100,CBSE,Science,88.7,Engineering,0,"Not Applicable",1,4,0,6.8,9.8,76.1,8.8,0,0,2,0,1,12.75,0
STU000260,Male,23,"Tier 2",77.02,State,82.11,CBSE,Science,82.79,Business,0,"Not Applicable",1,4,0,5.5,3.3,66.5,3.9,0,1,3,0,0,0,0
STU000261,Female,22,"Tier 3",72.78,State,74.29,State,Arts,76.54,Engineering,74.38,"Marketing & Finance",2,4,5,7.4,4.4,62.3,5.7,0,2,5,1,1,11.29,1
STU000262,Other,22,"Tier 2",81.88,State,82.36,CBSE,Commerce,77,Engineering,0,"Not Applicable",1,6,4,4.8,2.8,49.7,3.9,23,2,2,0,1,11.84,0
STU000263,Male,22,"Tier 2",77.1,CBSE,70.45,CBSE,Arts,63.28,Engineering,0,"Not Applicable",0,2,2,9.2,9.5,48.2,9.1,31,0,3,0,1,12.5,0
STU000264,Male,20,"Tier 2",62.17,CBSE,77.71,ICSE,Science,95.49,Engineering,0,"Not Applicable",1,3,3,3.7,1.9,35.9,1,16,1,0,1,1,10.69,0
STU000265,Female,20,"Tier 1",75.13,CBSE,78.77,ICSE,Commerce,75.54,Engineering,75.66,"Finance & HR",0,1,5,9.3,9.5,67.1,9.6,22,1,7,4,1,18.63,1
STU000266,Female,21,"Tier 2",81.15,ICSE,94.79,State,Arts,79.18,Engineering,0,"Not Applicable",3,7,1,5.1,6.7,79.5,6.1,0,1,4,0,1,13.7,0
STU000267,Female,21,"Tier 3",63.65,CBSE,67.89,State,Commerce,73.16,Science,65.17,"Marketing & HR",5,3,4,7.6,5.7,22.3,5.1,35,1,2,1,1,13.85,1
STU000268,Female,20,"Tier 3",73.11,State,81.85,ICSE,Science,89.58,Other,71.16,"Marketing & Finance",1,5,4,7.9,8,60,7,0,1,2,0,1,10.87,1
STU000269,Male,22,"Tier 1",48.21,ICSE,45.66,State,Commerce,58.13,Business,0,"Not Applicable",3,5,3,5.3,3.9,39,5,15,1,0,1,1,10.63,0
STU000270,Male,22,"Tier 2",50.59,CBSE,42.98,CBSE,Science,45,Business,0,"Not Applicable",0,3,7,7,9.5,64.3,8.9,6,4,7,3,0,0,0
STU000271,Female,21,"Tier 1",75.54,CBSE,73.87,ICSE,Arts,60.18,Engineering,66.66,"Marketing & HR",1,6,2,6.6,8.3,54.9,7.5,7,2,3,1,1,12.37,1
STU000272,Female,21,"Tier 2",82.81,State,70.03,CBSE,Science,79.27,Business,75.59,"Finance & HR",2,2,1,3.7,4.6,76.9,2.8,9,1,0,0,1,10.92,1
STU000273,Female,21,"Tier 2",67.98,ICSE,54.16,State,Commerce,54.08,Engineering,63.08,"Marketing & Finance",3,6,2,4.4,6.5,52.1,7.4,23,3,4,2,1,10.51,1
STU000274,Female,21,"Tier 2",85.52,CBSE,81.83,CBSE,Science,86.16,Engineering,59.69,"Marketing & Finance",1,0,0,7.7,7.1,75,6,30,0,4,0,1,15.4,1
STU000275,Male,21,"Tier 2",100,ICSE,100,CBSE,Arts,97.97,Engineering,0,"Not Applicable",2,3,0,4.1,7.9,90.9,7.6,0,1,6,4,1,14.26,0
STU000276,Male,21,"Tier 2",68.25,State,65.05,CBSE,Science,59.66,Science,0,"Not Applicable",0,5,2,3,4,71,3.9,5,0,3,1,1,8.02,0
STU000277,Female,21,"Tier 2",66.68,CBSE,67.72,State,Commerce,62.69,Other,58.68,"Marketing & Finance",0,3,1,6.6,7.4,60,8.1,36,0,7,0,1,13.05,1
STU000278,Female,21,"Tier 1",40,ICSE,40,CBSE,Science,45,Engineering,0,"Not Applicable",1,4,1,6.8,6.3,92.3,5.3,34,4,5,4,0,0,0
STU000279,Female,22,"Tier 2",80.5,ICSE,86.9,ICSE,Commerce,84.63,Science,0,"Not Applicable",0,6,2,6.7,7.5,82.8,7.4,0,1,2,0,1,12.13,0
STU000280,Female,21,"Tier 1",68.08,State,54,CBSE,Science,55.35,Business,0,"Not Applicable",0,6,2,7.1,9.1,78.4,8.4,0,1,1,0,1,9.89,0
STU000281,Female,21,"Tier 3",85.74,CBSE,70.53,CBSE,Commerce,51.72,Engineering,69.73,"Finance & HR",1,0,1,6,4.8,60.7,5.6,6,1,2,1,0,0,1
STU000282,Male,21,"Tier 2",79.02,State,77.82,State,Science,80.45,Engineering,84.42,"Marketing & HR",3,5,2,6.4,5.7,66.7,5.8,18,1,2,0,1,14.93,1
STU000283,Male,20,"Tier 2",69.64,ICSE,81.22,ICSE,Commerce,68.37,Engineering,0,"Not Applicable",1,6,2,6,7.6,70.4,5.6,2,2,2,0,1,11.3,0
STU000284,Male,22,"Tier 3",72.62,State,59.54,CBSE,Arts,67.88,Arts,0,"Not Applicable",2,6,1,4.4,5.6,67.2,5.6,0,1,1,0,1,6.23,0
STU000285,Female,21,"Tier 2",75.8,CBSE,88.13,State,Commerce,62.82,Other,67.66,"Marketing & HR",0,1,0,6.8,8.9,56.5,10,23,0,1,0,1,12.04,1
STU000286,Male,19,"Tier 3",82.84,State,78.73,CBSE,Science,69.17,Other,50,"Marketing & Finance",2,5,4,3.4,3.6,62.8,3.2,0,2,6,1,1,7.74,1
STU000287,Male,22,"Tier 3",77.74,State,79.95,ICSE,Science,65.82,Engineering,0,"Not Applicable",0,3,1,7,7.2,73,6.9,20,2,3,1,1,10.8,0
STU000288,Male,19,"Tier 1",73.48,CBSE,68.36,State,Commerce,56.67,Business,65.21,"Marketing & Finance",5,4,1,5.6,7.8,37.7,8.6,28,1,3,0,1,13.47,1
STU000289,Male,21,"Tier 2",63.45,State,68.94,ICSE,Science,60.56,Engineering,62.04,"Marketing & Finance",4,3,0,4,3.5,56.7,2,17,0,2,1,0,0,1
STU000290,Female,22,"Tier 2",65.96,State,56.65,CBSE,Science,60.62,Engineering,0,"Not Applicable",1,5,1,5.7,6.6,75.1,6.5,0,0,4,0,1,10.23,0
STU000291,Male,26,"Tier 2",59.25,State,43.2,State,Science,45,Business,0,"Not Applicable",2,3,0,8.7,9.5,31.6,9.3,0,0,1,0,1,7.37,0
STU000292,Male,21,"Tier 2",40,State,53.88,State,Arts,45,Engineering,0,"Not Applicable",1,3,3,8.7,9.2,52.5,8.8,2,3,1,3,1,9.6,0
STU000293,Female,21,"Tier 2",70.68,State,68.66,State,Science,75.83,Arts,60.07,"Marketing & HR",4,7,0,8.7,10,41.6,10,32,3,0,0,1,13.12,1
STU000294,Male,21,"Tier 3",68.67,CBSE,65.8,State,Science,58.98,Other,60.47,"Marketing & HR",1,5,0,4.7,3.2,70,3.6,1,0,6,5,0,0,1
STU000295,Male,20,"Tier 1",80.64,State,78.63,State,Commerce,68.78,Arts,54.59,"Marketing & HR",2,1,2,5.4,4.6,53,5.9,22,2,0,0,1,11.72,1
STU000296,Male,21,"Tier 1",54.14,State,51.44,State,Science,45,Arts,0,"Not Applicable",1,4,1,5.1,6.5,63.9,6.5,0,3,3,1,0,0,0
STU000297,Female,23,"Tier 3",62.6,State,61.03,CBSE,Science,63,Engineering,0,"Not Applicable",2,3,2,7.3,8.2,91.4,8.7,0,0,6,0,1,10.35,0
STU000298,Male,20,"Tier 1",82.12,CBSE,62.44,CBSE,Commerce,66.19,Arts,0,"Not Applicable",1,3,0,8.5,7.9,28.4,6.7,20,1,4,3,1,11.93,0
STU000299,Female,22,"Tier 2",63.61,CBSE,66.07,CBSE,Science,58.46,Business,0,"Not Applicable",3,2,0,8.6,6.8,36.9,6.5,0,1,3,3,1,8.75,0
STU000300,Male,22,"Tier 1",89.56,ICSE,73.01,State,Science,50.39,Engineering,0,"Not Applicable",0,4,3,7.8,7.6,65,6.5,0,1,2,3,1,11.21,0
STU000301,Male,21,"Tier 1",84.18,CBSE,82.72,State,Science,75.29,Engineering,62.33,"Marketing & Finance",2,3,1,6.3,7.1,55.4,10,1,3,2,0,1,11.85,1
